Component Name,Type,Risk Level,Risk Score,Criticality Index,Instability,Coupling Pressure
/data/marcel-master/site/marcel/view/user_type.view.php,file,MEDIUM,0.25,0.0,1.0,0.019
/data/marcel-master/site/marcel/view/worker.all.php,file,LOW,0.0,0.0,0.0,0.0
/data/marcel-master/site/marcel/view/worker.nav_filter.php,file,MEDIUM,0.25,0.0,1.0,0.009
/data/marcel-master/site/marcel/view/worker.view.php,file,MEDIUM,0.26,0.0,1.0,0.028
/data/marcel-master/site/marcel/view/layout/a.php,file,LOW,0.0,0.0,0.0,0.0
/data/marcel-master/tmp/vim-output.php,file,LOW,0.0,0.0,0.0,0.0
/data/marcel-master/vendor/dom/dom.php,vendor,MEDIUM,0.27,0.0,1.0,0.093
simple_html_dom_node::__construct,method,LOW,0.0,0.0,0.0,0.022
simple_html_dom_node::__destruct,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom_node::__toString,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::clear,method,LOW,0.03,0.0,0.0,0.174
simple_html_dom_node::dump,method,MEDIUM,0.27,0.0,0.2,0.096
simple_html_dom_node::dump_node,method,LOW,0.0,0.0,0.0,0.022
simple_html_dom_node::parent,method,LOW,0.01,0.0,0.0,0.065
simple_html_dom_node::has_child,method,LOW,0.01,0.0,0.0,0.043
simple_html_dom_node::children,method,LOW,0.01,0.0,0.0,0.043
simple_html_dom_node::first_child,method,LOW,0.02,0.0,0.0,0.109
simple_html_dom_node::last_child,method,LOW,0.02,0.0,0.0,0.087
simple_html_dom_node::next_sibling,method,LOW,0.01,0.0,0.0,0.043
simple_html_dom_node::prev_sibling,method,LOW,0.01,0.0,0.0,0.043
simple_html_dom_node::find_ancestor_tag,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::innertext,method,MEDIUM,0.29,0.001,0.2,0.192
simple_html_dom_node::outertext,method,MEDIUM,0.37,0.002,0.556,0.133
simple_html_dom_node::text,method,LOW,0.1,0.002,0.286,0.127
simple_html_dom_node::xmltext,method,LOW,0.09,0.0,0.333,0.053
simple_html_dom_node::makeup,method,LOW,0.09,0.0,0.333,0.053
simple_html_dom_node::find,method,LOW,0.09,0.007,0.143,0.279
simple_html_dom_node::seek,method,LOW,0.17,0.004,0.6,0.071
simple_html_dom_node::match,method,LOW,0.09,0.0,0.333,0.053
simple_html_dom_node::parse_selector,method,LOW,0.09,0.0,0.333,0.053
simple_html_dom_node::__get,method,LOW,0.2,0.001,0.714,0.09
simple_html_dom_node::__set,method,LOW,0.01,0.0,0.0,0.065
simple_html_dom_node::__isset,method,LOW,0.01,0.0,0.0,0.043
simple_html_dom_node::__unset,method,LOW,0.0,0.0,0.0,0.022
simple_html_dom_node::convert_text,method,LOW,0.1,0.001,0.333,0.105
simple_html_dom_node::is_utf8,method,LOW,0.01,0.0,0.0,0.043
simple_html_dom_node::get_display_size,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::getAllAttributes,method,LOW,0.0,0.0,0.0,0.022
simple_html_dom_node::getAttribute,method,LOW,0.2,0.0,0.75,0.05
simple_html_dom_node::setAttribute,method,LOW,0.08,0.0,0.25,0.074
simple_html_dom_node::hasAttribute,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::removeAttribute,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::getElementById,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom_node::getElementsById,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom_node::getElementByTagName,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom_node::getElementsByTagName,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom_node::parentNode,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::childNodes,method,LOW,0.08,0.0,0.25,0.074
simple_html_dom_node::firstChild,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::lastChild,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::nextSibling,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::previousSibling,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::hasChildNodes,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom_node::nodeName,method,LOW,0.0,0.0,0.0,0.022
simple_html_dom_node::appendChild,method,LOW,0.07,0.0,0.2,0.096
simple_html_dom_node,class,CRITICAL,0.55,0.563,0.9,0.63
simple_html_dom::__construct,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom::__destruct,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom::load,method,LOW,0.24,0.169,0.6,0.143
simple_html_dom::load_file,method,LOW,0.16,0.06,0.5,0.093
simple_html_dom::set_callback,method,LOW,0.0,0.0,0.0,0.022
simple_html_dom::remove_callback,method,LOW,0.0,0.0,0.0,0.022
simple_html_dom::save,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom::find,method,LOW,0.07,0.0,0.083,0.248
simple_html_dom::clear,method,LOW,0.06,0.0,0.125,0.161
simple_html_dom::dump,method,MEDIUM,0.27,0.0,0.2,0.096
simple_html_dom::prepare,method,LOW,0.19,0.068,0.6,0.071
simple_html_dom::parse,method,MEDIUM,0.29,0.437,0.4,0.167
simple_html_dom::parse_charset,method,LOW,0.16,0.001,0.6,0.071
simple_html_dom::read_tag,method,MEDIUM,0.26,0.056,0.833,0.136
simple_html_dom::parse_attr,method,LOW,0.18,0.0,0.667,0.081
simple_html_dom::link_nodes,method,LOW,0.02,0.0,0.0,0.087
simple_html_dom::as_text_node,method,LOW,0.14,0.0,0.5,0.062
simple_html_dom::skip,method,LOW,0.01,0.0,0.0,0.043
simple_html_dom::copy_skip,method,LOW,0.01,0.0,0.0,0.065
simple_html_dom::copy_until,method,LOW,0.01,0.0,0.0,0.065
simple_html_dom::copy_until_char,method,LOW,0.01,0.0,0.0,0.065
simple_html_dom::copy_until_char_escape,method,LOW,0.01,0.0,0.0,0.065
simple_html_dom::remove_noise,method,LOW,0.09,0.0,0.333,0.053
simple_html_dom::restore_noise,method,LOW,0.06,0.0,0.111,0.183
simple_html_dom::search_noise,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom::__toString,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom::__get,method,LOW,0.12,0.0,0.4,0.084
simple_html_dom::childNodes,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom::firstChild,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom::lastChild,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom::createElement,method,LOW,0.12,0.001,0.4,0.084
simple_html_dom::createTextNode,method,LOW,0.08,0.0,0.25,0.074
simple_html_dom::getElementById,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom::getElementsById,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom::getElementByTagName,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom::getElementsByTagName,method,LOW,0.17,0.0,0.667,0.04
simple_html_dom::loadFile,method,LOW,0.13,0.0,0.5,0.031
simple_html_dom,class,HIGH,0.35,0.034,0.98,0.466
file_get_html,function,LOW,0.0,0.0,0.0,0.022
str_get_html,function,LOW,0.02,0.0,0.0,0.087
dump_html_tree,function,LOW,0.0,0.0,0.0,0.022
/data/marcel-master/vendor/mail_parse/MimeMailParser.class.php,vendor,LOW,0.14,0.002,0.5,0.062
MimeMailParser::__construct,method,LOW,0.0,0.0,0.0,0.022
MimeMailParser::__destruct,method,LOW,0.0,0.0,0.0,0.022
MimeMailParser::setPath,method,LOW,0.17,0.0,0.667,0.04
MimeMailParser::setStream,method,LOW,0.17,0.025,0.6,0.071
MimeMailParser::setText,method,LOW,0.15,0.025,0.5,0.062
MimeMailParser::parse,method,LOW,0.03,0.0,0.0,0.13
MimeMailParser::getHeaders,method,LOW,0.12,0.001,0.4,0.084
MimeMailParser::getHeadersRaw,method,LOW,0.17,0.0,0.667,0.04
MimeMailParser::getHeader,method,LOW,0.12,0.0,0.4,0.084
MimeMailParser::getMessageBody,method,LOW,0.18,0.0,0.625,0.112
MimeMailParser::getMessageBodyHeaders,method,LOW,0.2,0.0,0.75,0.05
MimeMailParser::getAttachments,method,LOW,0.18,0.002,0.625,0.112
MimeMailParser::getPartHeaders,method,LOW,0.03,0.0,0.0,0.13
MimeMailParser::getPartHeader,method,LOW,0.0,0.0,0.0,0.022
MimeMailParser::getPartContentType,method,LOW,0.02,0.0,0.0,0.087
MimeMailParser::getPartContentDisposition,method,LOW,0.01,0.0,0.0,0.043
MimeMailParser::getPartHeaderRaw,method,LOW,0.16,0.0,0.6,0.071
MimeMailParser::getPartBody,method,LOW,0.16,0.0,0.6,0.071
MimeMailParser::getPartHeaderFromFile,method,LOW,0.01,0.0,0.0,0.043
MimeMailParser::getPartBodyFromFile,method,LOW,0.01,0.0,0.0,0.043
MimeMailParser::getPartHeaderFromText,method,LOW,0.01,0.0,0.0,0.043
MimeMailParser::getPartBodyFromText,method,LOW,0.01,0.0,0.0,0.065
MimeMailParser::getAttachmentStream,method,LOW,0.16,0.0,0.6,0.071
MimeMailParser::decode,method,LOW,0.01,0.0,0.0,0.065
MimeMailParser,class,MEDIUM,0.36,0.216,0.9,0.315
/data/marcel-master/vendor/mail_parse/attachment.class.php,vendor,LOW,0.13,0.001,0.5,0.031
MimeMailParser_attachment::__construct,method,LOW,0.0,0.0,0.0,0.022
MimeMailParser_attachment::getFilename,method,LOW,0.0,0.0,0.0,0.022
MimeMailParser_attachment::getContentType,method,LOW,0.0,0.0,0.0,0.022
MimeMailParser_attachment::getContentDisposition,method,LOW,0.0,0.0,0.0,0.022
MimeMailParser_attachment::getHeaders,method,LOW,0.01,0.0,0.0,0.065
MimeMailParser_attachment::getFileExtension,method,LOW,0.01,0.0,0.0,0.043
MimeMailParser_attachment::read,method,LOW,0.01,0.0,0.0,0.043
MimeMailParser_attachment::getContent,method,LOW,0.09,0.0,0.333,0.053
MimeMailParser_attachment::__get,method,LOW,0.12,0.001,0.4,0.084
MimeMailParser_attachment,class,LOW,0.22,0.005,0.75,0.149
/data/marcel-master/vendor/mail_parse/examples/example1.php,vendor,MEDIUM,0.26,0.0,1.0,0.056
/data/marcel-master/vendor/mail_parse/examples/example2.php,vendor,MEDIUM,0.26,0.0,1.0,0.056
/data/marcel-master/vendor/usps/USPSAddress.php,vendor,LOW,0.09,0.002,0.333,0.053
USPSAddress::setAddress,method,LOW,0.12,0.0,0.4,0.084
USPSAddress::setApt,method,LOW,0.12,0.0,0.4,0.084
USPSAddress::setCity,method,LOW,0.12,0.0,0.4,0.084
USPSAddress::setState,method,LOW,0.12,0.0,0.4,0.084
USPSAddress::setZip4,method,LOW,0.14,0.0,0.5,0.062
USPSAddress::setZip5,method,LOW,0.14,0.0,0.5,0.062
USPSAddress::setFirmName,method,LOW,0.12,0.0,0.4,0.084
USPSAddress::setField,method,LOW,0.08,0.0,0.0,0.391
USPSAddress::getAddressInfo,method,LOW,0.02,0.0,0.0,0.109
USPSAddress,class,LOW,0.23,0.003,0.769,0.158
/data/marcel-master/vendor/usps/USPSAddressVerify.php,vendor,LOW,0.21,0.024,0.75,0.05
USPSAddressVerify::verify,method,LOW,0.09,0.002,0.333,0.053
USPSAddressVerify::getPostFields,method,LOW,0.01,0.0,0.0,0.065
USPSAddressVerify::addAddress,method,LOW,0.08,0.0,0.25,0.074
USPSAddressVerify,class,LOW,0.2,0.008,0.714,0.09
/data/marcel-master/vendor/usps/USPSBase.php,vendor,LOW,0.14,0.136,0.286,0.127
USPSBase::__construct,method,LOW,0.0,0.0,0.0,0.022
USPSBase::setUsername,method,LOW,0.0,0.0,0.0,0.022
USPSBase::getPostData,method,LOW,0.11,0.033,0.333,0.053
USPSBase::setApiVersion,method,LOW,0.0,0.0,0.0,0.022
USPSBase::setTestMode,method,LOW,0.01,0.0,0.0,0.043
USPSBase::doRequest,method,LOW,0.23,0.14,0.476,0.332
USPSBase::getXMLString,method,LOW,0.22,0.034,0.75,0.099
USPSBase::isError,method,LOW,0.17,0.004,0.556,0.133
USPSBase::isSuccess,method,LOW,0.06,0.001,0.143,0.14
USPSBase::convertResponseToArray,method,LOW,0.18,0.005,0.667,0.081
USPSBase::setArrayResponse,method,LOW,0.01,0.0,0.0,0.043
USPSBase::getArrayResponse,method,LOW,0.04,0.0,0.0,0.196
USPSBase::setResponse,method,LOW,0.01,0.0,0.0,0.043
USPSBase::getResponse,method,LOW,0.02,0.0,0.0,0.087
USPSBase::setHeaders,method,LOW,0.01,0.0,0.0,0.043
USPSBase::getHeaders,method,LOW,0.01,0.0,0.0,0.043
USPSBase::setErrorCode,method,LOW,0.01,0.0,0.0,0.043
USPSBase::getErrorCode,method,LOW,0.0,0.0,0.0,0.022
USPSBase::setErrorMessage,method,LOW,0.01,0.0,0.0,0.043
USPSBase::getErrorMessage,method,LOW,0.03,0.0,0.0,0.13
USPSBase::getValueByKey,method,LOW,0.01,0.0,0.0,0.043
USPSBase,class,MEDIUM,0.39,0.272,0.857,0.386
/data/marcel-master/vendor/usps/USPSCityStateLookup.php,vendor,LOW,0.18,0.006,0.667,0.04
USPSCityStateLookup::lookup,method,LOW,0.08,0.002,0.25,0.074
USPSCityStateLookup::getPostFields,method,LOW,0.01,0.0,0.0,0.065
USPSCityStateLookup::addZipCode,method,LOW,0.01,0.0,0.0,0.043
USPSCityStateLookup,class,LOW,0.21,0.031,0.714,0.09
/data/marcel-master/vendor/usps/USPSRate.php,vendor,LOW,0.2,0.008,0.75,0.05
USPSRate::getRate,method,LOW,0.09,0.001,0.333,0.053
USPSRate::getPostFields,method,LOW,0.01,0.0,0.0,0.065
USPSRate::setInternationalCall,method,LOW,0.0,0.0,0.0,0.022
USPSRate::addExtraOption,method,LOW,0.0,0.0,0.0,0.022
USPSRate::addPackage,method,LOW,0.08,0.0,0.25,0.074
USPSRate,class,LOW,0.23,0.068,0.727,0.139
USPSRatePackage::setService,method,LOW,0.14,0.0,0.5,0.062
USPSRatePackage::setFirstClassMailType,method,LOW,0.14,0.0,0.5,0.062
USPSRatePackage::setZipOrigination,method,LOW,0.14,0.0,0.5,0.062
USPSRatePackage::setZipDestination,method,LOW,0.14,0.0,0.5,0.062
USPSRatePackage::setPounds,method,LOW,0.14,0.0,0.5,0.062
USPSRatePackage::setOunces,method,LOW,0.14,0.0,0.5,0.062
USPSRatePackage::setContainer,method,LOW,0.14,0.0,0.5,0.062
USPSRatePackage::setSize,method,LOW,0.14,0.0,0.5,0.062
USPSRatePackage::setField,method,LOW,0.08,0.0,0.0,0.391
USPSRatePackage::getPackageInfo,method,LOW,0.01,0.0,0.0,0.065
USPSRatePackage,class,LOW,0.25,0.008,0.857,0.155
/data/marcel-master/vendor/usps/USPSTrackConfirm.php,vendor,LOW,0.18,0.006,0.667,0.04
USPSTrackConfirm::getTracking,method,LOW,0.09,0.001,0.333,0.053
USPSTrackConfirm::getPostFields,method,LOW,0.01,0.0,0.0,0.065
USPSTrackConfirm::addPackage,method,LOW,0.01,0.0,0.0,0.065
USPSTrackConfirm,class,LOW,0.21,0.031,0.714,0.09
/data/marcel-master/vendor/usps/USPSZipCodeLookup.php,vendor,LOW,0.2,0.008,0.75,0.05
USPSZipCodeLookup::lookup,method,LOW,0.08,0.002,0.25,0.074
USPSZipCodeLookup::getPostFields,method,LOW,0.01,0.0,0.0,0.065
USPSZipCodeLookup::addAddress,method,LOW,0.08,0.0,0.25,0.074
USPSZipCodeLookup,class,LOW,0.22,0.032,0.75,0.099
/data/marcel-master/vendor/usps/XMLParser.php,vendor,LOW,0.19,0.033,0.667,0.04
XMLParser::init,method,LOW,0.09,0.0,0.333,0.053
XMLParser::createXML,method,LOW,0.16,0.04,0.5,0.093
XMLParser::convert,method,LOW,0.23,0.022,0.8,0.118
XMLParser::getXMLRoot,method,LOW,0.08,0.001,0.25,0.074
XMLParser::bool2str,method,LOW,0.01,0.0,0.0,0.043
XMLParser::isValidTagName,method,LOW,0.01,0.0,0.0,0.043
XMLParser,class,MEDIUM,0.26,0.019,0.923,0.133
XML2Array::init,method,LOW,0.09,0.0,0.333,0.053
XML2Array::createArray,method,LOW,0.15,0.004,0.5,0.093
XML2Array::convert,method,LOW,0.01,0.0,0.0,0.043
XML2Array::getXMLRoot,method,LOW,0.09,0.001,0.333,0.053
XML2Array,class,LOW,0.23,0.002,0.857,0.077
/data/marcel-master/vendor/usps/demos/address_verify.php,vendor,MEDIUM,0.28,0.0,1.0,0.157
/data/marcel-master/vendor/usps/demos/citystatelookup.php,vendor,MEDIUM,0.26,0.0,1.0,0.074
/data/marcel-master/vendor/usps/demos/domestic_rate.php,vendor,MEDIUM,0.29,0.0,1.0,0.176
/data/marcel-master/vendor/usps/demos/trackconfirm.php,vendor,MEDIUM,0.27,0.0,1.0,0.083
/data/marcel-master/vendor/usps/demos/zipcodelookup.php,vendor,MEDIUM,0.28,0.0,1.0,0.139
global::debugObject,global_var,LOW,0.05,0.0,0.0,0.261
Unknown,class,LOW,0.0,0.0,0.0,0.022
Unknown,class,LOW,0.1,0.0,0.0,0.5
Unknown,class,LOW,0.08,0.0,0.0,0.391
Unknown,class,LOW,0.0,0.0,0.0,0.022
Unknown,class,LOW,0.01,0.0,0.0,0.043
Unknown,class,LOW,0.0,0.0,0.0,0.022
Unknown,class,LOW,0.01,0.0,0.0,0.043
Unknown,class,LOW,0.0,0.0,0.0,0.022
Unknown,class,LOW,0.06,0.0,0.0,0.304
Unknown,class,LOW,0.02,0.0,0.0,0.087
